,number_of_likes,caption
1278,37,Shout to @delroyworkhardgill still masterminding great events #denvergents
1279,45,... But I be like... Got both. Wut bout u lol.
1280,19,Then @young_stokey came with that bullshit lol #supermanthathoe lol #stokesbrosworkout lol
1281,9,Wow
1282,20,"Hard to believe we been tight since we were 12 years old lol... 3 deep, kickin it, hoopin, and runnin the streets lol @brysoncreighton"
1283,33,"I'm not into postin pick ups. N I don't pick shit up very often anymore. This is def some hypebeast shit smh, but in a time where it takes so much effort to cop anything that people think they can make a quick buck on it was nice to get somethin decent for the price on the side of the box. #stokes_sneakers #itsonlyshoeshomie #sonicwave #gp #theglove #nike #barelywear"
1284,43,Beaches pt 2
1285,30,#repost my cousin @tayloralexaa_
1286,5,Domo X and I... Them were the days. Otero year 2. #throwbackthursday
1287,105,"It's a different world, go see it"
1288,29,My first bestfriend you won't find a better man anywhere... #truefriends #blessed #graduation #metrostate #beendownsince2 #friendsforlife
1289,35,We barely gettin started @4everheart_less @young_stokey @king_david_co #vegasshit #weonanotherlevel
1290,11,Ace boon coons... Well let's minus the coon part lol @l_boggie and @kayers89 nice picture
1291,13,Mikey Ds overseas... Ain't playing. Yall want 15 over here they like BET. HOW BOUT Nothing. It's expensive too we spent 25 euros here which is more than $30 usd might as well eat at a dinner lol. They got 4 people working 3 chefs and the manager no one taking any orders. They ain't playing!
1292,27,Show u what again?? Lmao
1293,40,Y'all don't know about that Jelly U!
1294,17,"Awww SHIT... It's ya MAN Takin it back, first time I let my hair grown!... #tbt #throwbackthursday #ihoop #luvinmyaunti #goldcrown #highschool #afrothunder #reallife #keepup #missthemdays #ballislife"
1295,17,#truth
1296,7,Lol
1297,31,Me(infrareds) and Baby Stokes(jams)... #wdywt #shoegamefuckedup #shoeporn #nikelegands #jordans #sneaksandfreaks #todayskicks #kickskeepup #nike
1298,3,.... #truth
1299,24,Had to! It's too real lol.... #repost @lovelay1
1300,16,Idk why but its still so entertaining to me
1301,9,
1302,90,My dude n myself We waiting... Waited 6 years wuts another few hours. #imloosingmymind #graduation #itshot #wejustwanttowalk
1303,3,Glennwood Springs
1304,15,This one goes out to @oooweee_vision I know he feeling some kind of way lol 🙊😂😂😂😂
1305,52,#truth man that shit didn't resonate with me when I was younger but as I grew up... I could see it for myself
1306,16,Hoes... I tell ya
1307,14,Got to luv it
1308,55,Special s/o to @heyshanti for this #throwback lol. You woulda thought she was my sister growin up. She might as well have been lol but forever my little big cousin she will be. Amazing how much she has grown
1309,18,Please take heed after u finish feedin ur face today haha
1310,25,lil mama it's the come up. #blackhawk #gilpin #wheretheoldfolksroam #bouttime #ibethere #cashmeout
1311,51,What a party!
1312,13,Studying for the last mid term before a week n a half of freedom #schooling #springbreak13
1313,27,Been wearing uptempos for years... Y'all late
1314,25,Solars have def become one of my #favorite brons. Always have brons on when the rain comes lol #stokes_sneakers #itsonlyshoeshomie #ihatesneakers #sneakerporn #sole #bron8s #kickskeepup
1315,38,First Friday....#ART #denvergents
1316,28,No words can describe her performance... Take ur favorite artist and I'll Raise you Lauryn Hill!... #laurynhill #limolife #wedothis @kayers89
1317,16,Couldn't be more true
1318,13,Chili cheese burger wit cheese lol... I'm almost forgot @kayers89 #delicious #dennys #burgerlivin #idgaf #idothis4real
1319,6,This is most gross water ever!!
1320,13,Well guess I need a new tire huh... That joint is #shredded #longgone #iwasworriedboutlana #bettergettoashop #yaboygotAAAtho lol
1321,27,#tbt ya boys grad part a year ago... @that_man_jclark is up this week and then 2 years from now it's gonna be up @young_stokey a whole fam with degrees... Some shit u never see! #wildproud #stokesandclatkfam
1322,17,Wilson chandler came crazy on media day... Carolina Pro Foams... Nasty #kicksoftheday
1323,30,GMP VI's... #stokes_sneakers #itsonlyshoeshomie #ihatesneakers #wearwutever #nevermatchin #sole #wdywt #nopurpose
1324,23,"Yesterday with my fam, tearin up #Blackhawk word to @hawkeye_jfitch20 pitchin @outspoken_thoughts Rollin and @4everheart_less keep me in the fight n drinkin wit me lol #moneyteam #thefam #4deep"
